Log analysis
2021-02-11 22:32:21 ALLOW UDP fe80::5168:525a:ec49:23b0 ff02::1:3 52555 5355 0 - - - - - - - SEND
2021-02-11 22:32:21 ALLOW UDP 192.168.0.108 224.0.0.252 52555 5355 0 - - - - - - - SEND
2021-02-11 22:32:21 ALLOW UDP 192.168.0.108 192.168.0.1 49762 53 0 - - - - - - - SEND
2021-02-11 22:32:21 ALLOW UDP 192.168.0.108 172.217.160.163 49763 443 0 - - - - - - - SEND
2021-02-11 22:32:21 ALLOW TCP 192.168.0.108 172.217.160.163 55441 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:22 ALLOW UDP fe80::ada7:ab40:ad8:3f32 ff02::1:3 57428 5355 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP 192.168.56.1 224.0.0.252 57428 5355 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP fe80::44d4:5329:3a9:e69 ff02::1:3 57428 5355 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP 192.168.99.1 224.0.0.252 57428 5355 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP fe80::ada7:ab40:ad8:3f32 ff02::1:3 52555 5355 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP 192.168.56.1 224.0.0.252 52555 5355 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP fe80::44d4:5329:3a9:e69 ff02::1:3 52555 5355 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP 192.168.99.1 224.0.0.252 52555 5355 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP 192.168.0.108 192.168.0.1 57330 53 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP 192.168.0.108 192.168.0.1 57136 53 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW UDP 192.168.0.108 192.168.0.1 64162 53 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW TCP 192.168.0.108 169.44.162.72 55442 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:22 ALLOW TCP 192.168.0.108 23.57.13.39 55444 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:22 ALLOW UDP 192.168.0.108 192.168.0.1 57289 53 0 - - - - - - - SEND
2021-02-11 22:32:22 ALLOW TCP 192.168.0.108 104.20.185.68 55445 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:22 ALLOW TCP 192.168.0.108 169.44.162.72 55443 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:23 ALLOW TCP 192.168.0.108 169.44.162.72 55446 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:23 ALLOW UDP 192.168.0.108 192.168.0.1 58933 53 0 - - - - - - - SEND
2021-02-11 22:32:23 ALLOW TCP 192.168.0.108 35.190.76.54 55448 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:23 ALLOW UDP 192.168.0.108 192.168.0.1 52493 53 0 - - - - - - - SEND
2021-02-11 22:32:23 ALLOW UDP 192.168.0.108 31.13.79.35 52494 443 0 - - - - - - - SEND
2021-02-11 22:32:23 ALLOW UDP 192.168.0.108 192.168.0.1 55398 53 0 - - - - - - - SEND
2021-02-11 22:32:23 ALLOW TCP 192.168.0.108 23.211.143.226 55450 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:24 ALLOW UDP 192.168.0.108 192.168.0.1 50886 53 0 - - - - - - - SEND
2021-02-11 22:32:24 ALLOW TCP 192.168.0.108 104.17.91.51 55451 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:24 ALLOW UDP 192.168.0.108 192.168.0.1 53301 53 0 - - - - - - - SEND
2021-02-11 22:32:24 ALLOW UDP 192.168.0.108 142.250.77.66 53302 443 0 - - - - - - - SEND
2021-02-11 22:32:24 ALLOW TCP 192.168.0.108 142.250.77.66 55452 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:24 ALLOW TCP 192.168.0.108 162.13.248.121 55453 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:24 ALLOW TCP 192.168.0.108 172.217.166.46 55454 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:24 ALLOW TCP 192.168.0.108 103.29.116.110 55455 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:25 ALLOW TCP 192.168.0.108 169.44.162.72 55456 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:25 ALLOW TCP 192.168.0.108 161.69.226.71 55457 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:25 ALLOW UDP 192.168.0.108 192.168.0.1 60576 53 0 - - - - - - - SEND
2021-02-11 22:32:26 ALLOW TCP 192.168.0.108 216.239.38.117 55458 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:26 ALLOW TCP 192.168.0.108 142.250.192.67 55459 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:26 ALLOW UDP 192.168.0.108 142.250.67.205 60577 443 0 - - - - - - - SEND
2021-02-11 22:32:26 ALLOW UDP 192.168.0.108 192.168.0.1 57802 53 0 - - - - - - - SEND
2021-02-11 22:32:26 ALLOW UDP fe80::5168:525a:ec49:23b0 ff02::1:3 60920 5355 0 - - - - - - - SEND
2021-02-11 22:32:26 ALLOW UDP 192.168.0.108 224.0.0.252 60920 5355 0 - - - - - - - SEND
2021-02-11 22:32:26 ALLOW TCP 192.168.0.108 142.250.67.205 55460 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:26 ALLOW UDP fe80::ada7:ab40:ad8:3f32 ff02::1:3 60920 5355 0 - - - - - - - SEND
2021-02-11 22:32:26 ALLOW UDP 192.168.56.1 224.0.0.252 60920 5355 0 - - - - - - - SEND
2021-02-11 22:32:26 ALLOW UDP fe80::44d4:5329:3a9:e69 ff02::1:3 60920 5355 0 - - - - - - - SEND
2021-02-11 22:32:26 ALLOW UDP 192.168.99.1 224.0.0.252 60920 5355 0 - - - - - - - SEND
2021-02-11 22:32:26 ALLOW TCP 192.168.0.108 169.44.162.72 55461 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:27 ALLOW UDP 192.168.0.108 192.168.0.1 54645 53 0 - - - - - - - SEND
2021-02-11 22:32:27 ALLOW TCP 192.168.0.108 104.98.14.107 55462 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:27 ALLOW UDP 192.168.0.108 216.58.203.34 54646 443 0 - - - - - - - SEND
2021-02-11 22:32:27 ALLOW TCP 192.168.0.108 216.58.203.34 55463 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:28 ALLOW TCP 192.168.0.108 3.214.169.43 55464 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:28 ALLOW UDP 192.168.0.108 192.168.0.1 51397 53 0 - - - - - - - SEND
2021-02-11 22:32:28 ALLOW TCP 192.168.0.108 104.98.14.107 55465 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:29 ALLOW TCP 192.168.0.108 104.17.91.51 55468 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:30 ALLOW TCP 192.168.0.108 169.44.162.72 55469 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:32 ALLOW UDP 192.168.0.108 192.168.0.1 56801 53 0 - - - - - - - SEND
2021-02-11 22:32:32 ALLOW TCP 192.168.0.108 172.217.166.46 55471 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:32 ALLOW TCP 192.168.0.108 167.172.130.98 55472 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:32 ALLOW TCP 192.168.0.108 172.217.166.46 55470 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:34 ALLOW TCP 192.168.0.108 104.17.91.51 55475 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:35 ALLOW TCP 192.168.0.108 169.44.162.72 55476 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:36 ALLOW TCP 192.168.0.108 169.44.162.72 55477 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:37 ALLOW UDP 192.168.0.108 192.168.0.1 65183 53 0 - - - - - - - SEND
2021-02-11 22:32:38 ALLOW TCP 192.168.0.108 74.217.56.166 55478 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:40 ALLOW TCP 192.168.0.108 103.29.116.110 55479 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:40 ALLOW UDP 192.168.0.108 216.58.203.46 65186 443 0 - - - - - - - SEND
2021-02-11 22:32:40 ALLOW UDP 192.168.0.108 192.168.0.1 55845 53 0 - - - - - - - SEND
2021-02-11 22:32:40 ALLOW TCP 192.168.0.108 142.250.182.238 55481 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:41 ALLOW TCP 192.168.0.108 216.58.203.46 55480 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:43 ALLOW TCP 192.168.0.108 103.29.116.110 55484 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:45 ALLOW TCP 192.168.0.108 104.17.91.51 55485 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:46 ALLOW TCP 192.168.0.108 169.44.162.72 55486 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:46 ALLOW TCP 192.168.0.108 172.217.166.46 55487 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:47 ALLOW UDP 192.168.0.108 192.168.0.1 53579 53 0 - - - - - - - SEND
2021-02-11 22:32:47 ALLOW UDP 192.168.0.108 142.250.192.78 53580 443 0 - - - - - - - SEND
2021-02-11 22:32:47 ALLOW TCP 192.168.0.108 142.250.192.78 55488 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:48 ALLOW UDP 192.168.0.108 192.168.0.1 51148 53 0 - - - - - - - SEND
2021-02-11 22:32:48 ALLOW TCP 192.168.0.108 35.244.22.27 55491 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:49 ALLOW TCP 192.168.0.108 104.17.91.51 55492 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:51 ALLOW UDP 192.168.0.108 192.168.0.1 60653 53 0 - - - - - - - SEND
2021-02-11 22:32:51 ALLOW TCP 192.168.0.108 172.217.166.46 55494 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:51 ALLOW TCP 192.168.0.108 169.44.162.72 55493 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:52 ALLOW UDP 192.168.0.108 192.168.0.1 50964 53 0 - - - - - - - SEND
2021-02-11 22:32:52 ALLOW TCP 192.168.0.108 34.107.247.156 55498 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:53 ALLOW TCP 192.168.0.108 169.44.165.64 55497 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:53 ALLOW UDP 192.168.0.108 192.168.0.1 52317 53 0 - - - - - - - SEND
2021-02-11 22:32:53 ALLOW TCP 192.168.0.108 142.250.182.234 55499 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:53 ALLOW UDP 192.168.0.108 192.168.0.1 49991 53 0 - - - - - - - SEND
2021-02-11 22:32:54 ALLOW TCP 192.168.0.108 63.148.116.157 55500 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:54 ALLOW TCP 192.168.0.108 103.29.116.110 55501 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:56 ALLOW TCP 192.168.0.108 104.17.91.51 55502 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:57 ALLOW UDP 192.168.0.108 192.168.0.1 54448 53 0 - - - - - - - SEND
2021-02-11 22:32:57 ALLOW TCP 192.168.0.108 169.44.165.64 55504 443 0 - 0 0 0 - - - SEND
2021-02-11 22:32:59 ALLOW TCP 192.168.0.108 169.44.165.64 55506 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:01 ALLOW UDP 192.168.0.108 192.168.0.1 54450 2054 0 - - - - - - - SEND
2021-02-11 22:33:01 ALLOW UDP 192.168.0.108 74.125.24.189 54451 443 0 - - - - - - - SEND
2021-02-11 22:33:01 ALLOW UDP 192.168.0.108 216.58.199.174 54452 443 0 - - - - - - - SEND
2021-02-11 22:33:01 ALLOW UDP 192.168.0.108 216.58.203.46 54454 443 0 - - - - - - - SEND
2021-02-11 22:33:04 ALLOW UDP 192.168.0.108 192.168.0.1 56655 53 0 - - - - - - - SEND
2021-02-11 22:33:05 ALLOW UDP 192.168.0.108 192.168.0.1 56253 53 0 - - - - - - - SEND
2021-02-11 22:33:09 ALLOW UDP 192.168.0.108 192.168.0.1 52978 53 0 - - - - - - - SEND
2021-02-11 22:33:09 ALLOW UDP 192.168.0.108 192.168.0.1 52497 53 0 - - - - - - - SEND
2021-02-11 22:33:13 ALLOW UDP 192.168.0.108 192.168.0.1 52520 53 0 - - - - - - - SEND
2021-02-11 22:33:15 ALLOW UDP 192.168.0.108 192.168.0.1 64730 53 0 - - - - - - - SEND
2021-02-11 22:33:15 ALLOW UDP 192.168.0.108 192.168.0.1 50755 53 0 - - - - - - - SEND
2021-02-11 22:33:16 ALLOW UDP 192.168.0.108 192.168.0.1 58070 53 0 - - - - - - - SEND
2021-02-11 22:33:23 ALLOW UDP 192.168.0.108 172.217.26.227 58075 443 0 - - - - - - - SEND
2021-02-11 22:33:24 ALLOW UDP 192.168.0.108 192.168.0.1 65418 53 0 - - - - - - - SEND
2021-02-11 22:33:25 ALLOW UDP 192.168.0.108 142.250.182.238 65420 443 0 - - - - - - - SEND
2021-02-11 22:33:26 ALLOW UDP 192.168.0.108 216.58.199.174 65422 443 0 - - - - - - - SEND
2021-02-11 22:33:26 ALLOW UDP 192.168.0.108 192.168.0.1 55587 53 0 - - - - - - - SEND
2021-02-11 22:33:26 ALLOW UDP 192.168.0.108 192.168.0.1 63764 53 0 - - - - - - - SEND
2021-02-11 22:33:28 ALLOW UDP 192.168.0.108 192.168.0.1 50589 53 0 - - - - - - - SEND
2021-02-11 22:33:29 ALLOW UDP 192.168.0.108 74.125.24.189 50591 443 0 - - - - - - - SEND
2021-02-11 22:33:29 ALLOW TCP 192.168.0.108 142.250.182.238 55530 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:29 ALLOW UDP 192.168.0.108 142.250.182.238 50593 443 0 - - - - - - - SEND
2021-02-11 22:33:29 ALLOW TCP 192.168.0.108 203.205.239.243 55526 80 0 - 0 0 0 - - - SEND
2021-02-11 22:33:29 ALLOW TCP 192.168.0.108 142.250.182.238 55531 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:29 ALLOW TCP 192.168.0.108 142.250.67.238 55518 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:30 ALLOW TCP 192.168.0.108 142.250.182.238 55529 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:30 ALLOW TCP 192.168.0.108 172.217.26.227 55520 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:30 ALLOW TCP 192.168.0.108 142.250.182.238 55523 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:30 ALLOW TCP 192.168.0.108 58.251.106.185 55532 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:30 ALLOW UDP 192.168.0.108 192.168.0.1 65373 53 0 - - - - - - - SEND
2021-02-11 22:33:30 ALLOW TCP 192.168.0.108 31.13.79.53 55533 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:30 ALLOW UDP 192.168.0.108 192.168.0.1 59257 53 0 - - - - - - - SEND
2021-02-11 22:33:30 ALLOW UDP 192.168.0.108 142.250.183.10 59258 443 0 - - - - - - - SEND
2021-02-11 22:33:30 ALLOW TCP 192.168.0.108 172.217.166.46 55525 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:30 ALLOW TCP 192.168.0.108 142.250.183.10 55534 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:30 ALLOW TCP 192.168.0.108 142.250.182.238 55524 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:31 ALLOW TCP 192.168.0.108 172.217.26.227 55521 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:31 ALLOW TCP 192.168.0.108 103.29.116.110 55535 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:31 ALLOW TCP 192.168.0.108 103.29.116.110 55537 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:31 ALLOW TCP 192.168.0.108 103.29.116.110 55536 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:31 ALLOW TCP 192.168.0.108 103.29.116.110 55538 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:32 ALLOW TCP 192.168.0.108 34.107.247.156 55539 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:33 ALLOW TCP 192.168.0.108 172.217.166.46 55540 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:36 ALLOW TCP 192.168.0.108 104.17.91.51 55517 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:36 ALLOW UDP 192.168.0.108 192.168.0.1 53559 53 0 - - - - - - - SEND
2021-02-11 22:33:37 ALLOW TCP 192.168.0.108 169.44.162.72 55543 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:38 ALLOW UDP 192.168.0.108 192.168.0.1 60016 53 0 - - - - - - - SEND
2021-02-11 22:33:38 ALLOW TCP 192.168.0.108 169.44.162.72 55544 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:39 ALLOW UDP 192.168.0.108 192.168.0.1 50455 53 0 - - - - - - - SEND
2021-02-11 22:33:40 ALLOW TCP 192.168.0.108 3.234.136.137 55545 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:41 ALLOW TCP 192.168.0.108 104.17.91.51 55546 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:42 ALLOW TCP 192.168.0.108 169.44.162.72 55549 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:42 ALLOW UDP 192.168.0.108 192.168.0.1 52933 53 0 - - - - - - - SEND
2021-02-11 22:33:42 ALLOW UDP 192.168.0.108 216.58.196.78 52934 443 0 - - - - - - - SEND
2021-02-11 22:33:42 ALLOW TCP 192.168.0.108 216.58.196.78 55550 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:43 ALLOW TCP 192.168.0.108 142.250.192.67 55552 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:44 ALLOW TCP 192.168.0.108 142.250.192.67 55551 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:45 ALLOW UDP 192.168.56.1 239.255.255.250 52937 1900 0 - - - - - - - SEND
2021-02-11 22:33:45 ALLOW UDP 192.168.99.1 239.255.255.250 52938 1900 0 - - - - - - - SEND
2021-02-11 22:33:45 ALLOW UDP 192.168.99.1 239.255.255.250 52938 1900 0 - - - - - - - RECEIVE
2021-02-11 22:33:45 ALLOW UDP 192.168.0.108 239.255.255.250 52939 1900 0 - - - - - - - SEND
2021-02-11 22:33:45 ALLOW UDP 192.168.56.1 239.255.255.250 52940 1900 0 - - - - - - - SEND
2021-02-11 22:33:45 ALLOW UDP 192.168.99.1 239.255.255.250 52941 1900 0 - - - - - - - SEND
2021-02-11 22:33:45 ALLOW UDP 192.168.0.108 239.255.255.250 52942 1900 0 - - - - - - - SEND
2021-02-11 22:33:45 ALLOW TCP 192.168.0.108 103.29.116.110 55555 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:46 ALLOW UDP 192.168.0.108 142.250.192.78 52945 443 0 - - - - - - - SEND
2021-02-11 22:33:46 ALLOW TCP 192.168.0.108 142.250.192.78 55556 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:52 ALLOW UDP 192.168.0.108 192.168.0.1 56024 53 0 - - - - - - - SEND
2021-02-11 22:33:53 ALLOW TCP 192.168.0.108 65.116.218.50 55559 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:55 ALLOW TCP 192.168.0.108 103.29.116.110 55560 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:57 ALLOW UDP 192.168.0.108 172.217.26.227 56029 443 0 - - - - - - - SEND
2021-02-11 22:33:57 ALLOW TCP 192.168.0.108 172.217.26.227 55563 443 0 - 0 0 0 - - - SEND
2021-02-11 22:33:59 ALLOW TCP 192.168.0.108 104.17.91.51 55564 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:00 ALLOW UDP 192.168.0.108 192.168.0.1 64228 53 0 - - - - - - - SEND
2021-02-11 22:34:00 ALLOW TCP 192.168.0.108 169.44.162.72 55565 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:00 ALLOW UDP 192.168.0.108 192.168.0.1 53316 53 0 - - - - - - - SEND
2021-02-11 22:34:00 ALLOW TCP 192.168.0.108 142.250.182.238 55567 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:01 ALLOW UDP 192.168.0.108 192.168.0.1 53317 2054 0 - - - - - - - SEND
2021-02-11 22:34:02 ALLOW UDP 192.168.0.108 192.168.0.1 59708 53 0 - - - - - - - SEND
2021-02-11 22:34:02 ALLOW TCP 192.168.0.108 103.29.116.110 55570 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:02 ALLOW TCP 192.168.0.108 34.107.247.156 55571 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:02 ALLOW TCP 192.168.0.108 169.44.162.72 55569 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:03 ALLOW UDP 192.168.0.108 192.168.0.1 58048 53 0 - - - - - - - SEND
2021-02-11 22:34:03 ALLOW TCP 192.168.0.108 198.58.75.26 55572 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:04 ALLOW TCP 192.168.0.108 172.217.166.46 55573 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:05 ALLOW TCP 192.168.0.108 104.17.91.51 55574 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:05 ALLOW UDP 192.168.0.108 192.168.0.1 54806 53 0 - - - - - - - SEND
2021-02-11 22:34:06 ALLOW TCP 192.168.0.108 169.44.162.72 55575 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:07 ALLOW UDP 192.168.0.108 192.168.0.1 54365 53 0 - - - - - - - SEND
2021-02-11 22:34:07 ALLOW TCP 192.168.0.108 169.44.162.72 55578 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:09 ALLOW TCP 192.168.0.108 63.148.116.157 55579 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:11 ALLOW TCP 192.168.0.108 104.17.91.51 55580 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:12 ALLOW UDP 192.168.0.108 192.168.0.1 54701 53 0 - - - - - - - SEND
2021-02-11 22:34:12 ALLOW TCP 192.168.0.108 169.44.165.64 55582 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:13 ALLOW TCP 192.168.0.108 172.217.166.46 55584 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:14 ALLOW UDP 192.168.0.108 192.168.0.1 61732 53 0 - - - - - - - SEND
2021-02-11 22:34:14 ALLOW TCP 192.168.0.108 35.244.22.27 55585 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:14 ALLOW TCP 192.168.0.108 103.29.116.110 55586 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:17 ALLOW TCP 192.168.0.108 104.17.91.51 55587 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:18 ALLOW TCP 192.168.0.108 169.44.165.64 55589 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:20 ALLOW UDP 192.168.0.108 142.250.182.227 61738 443 0 - - - - - - - SEND
2021-02-11 22:34:20 ALLOW TCP 192.168.0.108 142.250.182.227 55591 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:20 ALLOW TCP 192.168.0.108 142.250.182.238 55593 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:20 ALLOW UDP 192.168.0.108 192.168.0.1 59830 53 0 - - - - - - - SEND
2021-02-11 22:34:20 ALLOW UDP 192.168.0.108 192.168.0.1 57208 53 0 - - - - - - - SEND
2021-02-11 22:34:20 ALLOW UDP 192.168.0.108 142.250.182.225 57209 443 0 - - - - - - - SEND
2021-02-11 22:34:20 ALLOW TCP 192.168.0.108 172.217.26.227 55596 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:21 ALLOW TCP 192.168.0.108 169.44.165.64 55594 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:21 ALLOW TCP 192.168.0.108 142.250.182.238 55597 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:21 ALLOW TCP 192.168.0.108 172.217.26.227 55592 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:21 ALLOW TCP 192.168.0.108 142.250.182.225 55595 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:22 ALLOW UDP 192.168.0.108 192.168.0.1 54900 53 0 - - - - - - - SEND
2021-02-11 22:34:22 ALLOW TCP 192.168.0.108 52.113.194.132 55598 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:23 ALLOW TCP 192.168.0.108 3.234.136.137 55601 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:24 ALLOW UDP 192.168.0.108 192.168.0.1 59484 53 0 - - - - - - - SEND
2021-02-11 22:34:24 ALLOW UDP 192.168.0.108 142.250.77.42 59485 443 0 - - - - - - - SEND
2021-02-11 22:34:24 ALLOW TCP 192.168.0.108 142.250.77.42 55602 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:24 ALLOW TCP 192.168.0.108 104.17.91.51 55603 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:24 ALLOW TCP 192.168.0.108 142.250.182.238 55604 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:25 ALLOW TCP 192.168.0.108 103.29.116.110 55606 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:25 ALLOW TCP 192.168.0.108 169.44.165.64 55605 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:25 ALLOW TCP 192.168.0.108 58.251.106.185 55607 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:26 ALLOW UDP 192.168.0.108 142.250.182.238 59488 443 0 - - - - - - - SEND
2021-02-11 22:34:26 ALLOW TCP 192.168.0.108 142.250.182.238 55608 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:26 ALLOW UDP 192.168.0.108 203.205.239.243 50499 8000 0 - - - - - - - SEND
2021-02-11 22:34:28 ALLOW TCP 192.168.0.108 169.44.165.64 55609 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:29 ALLOW TCP 192.168.0.108 3.234.136.137 55612 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:30 ALLOW UDP 192.168.0.108 192.168.0.1 49331 53 0 - - - - - - - SEND
2021-02-11 22:34:30 ALLOW UDP 192.168.0.108 1.1.1.1 49332 53 0 - - - - - - - SEND
2021-02-11 22:34:30 ALLOW ICMP 192.168.0.108 129.226.103.140 - - 0 - - - - 8 0 - SEND
2021-02-11 22:34:30 ALLOW UDP 192.168.0.108 192.168.0.1 51530 53 0 - - - - - - - SEND
2021-02-11 22:34:30 ALLOW TCP 192.168.0.108 129.226.103.140 56955 80 0 - 0 0 0 - - - SEND
2021-02-11 22:34:31 ALLOW UDP 192.168.0.108 1.1.1.1 51532 53 0 - - - - - - - SEND
2021-02-11 22:34:31 ALLOW ICMP 192.168.0.108 203.205.137.186 - - 0 - - - - 8 0 - SEND
2021-02-11 22:34:31 ALLOW UDP 192.168.0.108 192.168.0.1 62845 53 0 - - - - - - - SEND
2021-02-11 22:34:31 ALLOW TCP 192.168.0.108 58.251.106.185 56956 443 0 - 0 0 0 - - - SEND
2021-02-11 22:34:31 ALLOW TCP 192.168.0.108 203.205.137.186 56957 80 0 - 0 0 0 - - - SEND
2021-02-11 22:34:31 ALLOW ICMP 192.168.0.108 203.205.137.101 - - 0 - - - - 8 0 - SEND
2021-02-11 22:34:31 ALLOW ICMP 192.168.0.108 203.205.137.72 - - 0 - - - - 8 0 - SEND
